เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,9,-,-,พ 5.1 ป.6/3 ,วิเคราะห์สาเหตุของการ ติดสารเสพติดและชักชวนให้ผู้อื่น หลีกเลี่ยงสารเสพติด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,1,การเจริญเติบโตและพัฒนาการของมนุษย์,พ 1,พ 1.1,1.1 เข้าใจธรรมชาติของการเจริญเติบโตและพัฒนาการของมนุษย์,1,พ 1.1 ม.1/1 ,อธิบายความสําคัญของระบบประสาท และระบบต่อมไร้ท่อที่มีผลต่อสุขภาพ การเจริญเติบโต และพัฒนาการของวัยรุ่น,พ 1.1 ม.1/4 ,แสวงหาแนวทางในการ พัฒนาตนเองให้เจริญเติบโตสมวัย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,1,การเจริญเติบโตและพัฒนาการของมนุษย์,พ 1,พ 1.1,1.1 เข้าใจธรรมชาติของการเจริญเติบโตและพัฒนาการของมนุษย์,1,พ 1.1 ม.1/2 ,อธิบายวิธีดูแลรักษาระบบประสาท และระบบต่อมไร้ท่อให้ทํางานตามปกติ,พ 1.1 ม.1/4 ,แสวงหาแนวทางในการ พัฒนาตนเองให้เจริญเติบโตสมวัย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,1,การเจริญเติบโตและพัฒนาการของมนุษย์,พ 1,พ 1.1,1.1 เข้าใจธรรมชาติของการเจริญเติบโตและพัฒนาการของมนุษย์,1,พ 1.1 ม.1/3 ,วิเคราะห์ภาวการณ์เจริญเติบโต ทางร่างกายของตนเองกับเกณฑ์มาตรฐาน,พ 1.1 ม.1/4 ,แสวงหาแนวทางในการ พัฒนาตนเองให้เจริญเติบโตสมวัย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,2,พ 2.1 ม.1/1 ,อธิบายวิธีการปรับตัวต่อการ เปลี่ยนแปลงทางร่างกาย จิตใจ อารมณ์ และ พัฒนาการทางเพศอย่างเหมาะสม,พ 2.1 ม.1/2 ,แสดงทักษะการปฏิเสธ เพื่อป้องกันตนเองจากการถูกล่วงละเมิด ทางเพศ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.1,3.1 เข้าใจ มีทักษะในการเคลื่อนไหว กิจกรรมทางกาย การเล่นเกม และกีฬา,3,พ 3.1 ม.1/1 ,เพิ่มพูนความสามารถของตน ตามหลักการเคลื่อนไหวที่ใช้ทักษะกลไกและทักษะ พื้นฐานที่นําไปสู่การพัฒนาทักษะการเล่นกีฬา,พ 3.1 ม.1/2 ,เล่นกีฬาไทยและกีฬา สากลประเภทบุคคลและทีมโดยใช้ ทักษะพื้นฐานตามชนิดกีฬา อย่างละ 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.1,3.1 เข้าใจ มีทักษะในการเคลื่อนไหว กิจกรรมทางกาย การเล่นเกม และกีฬา,4,-,-,พ 3.1 ม.1/3 ,ร่วมกิจกรรมนันทนาการ อย่างน้อย 1 กิจกรรม และนําหลักความรู้ ที่ได้ไปเชื่อมโยงสัมพันธ์กับวิชาอื่น
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,5,พ 3.2 ม.1/1 ,อธิบายความสําคัญของการออกกําลังกาย และเล่นกีฬา จนเป็นวิถีชีวิตที่มีสุขภาพดี,พ 3.2 ม.1/5 ,ร่วมมือในการเล่นกีฬา และการทํางานเป็นทีมอย่างสนุกสนาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,5,พ 3.2 ม.1/2 ,ออกกําลังกายและเลือกเข้าร่วมเล่นกีฬา ตามความถนัด ความสนใจ อย่างเต็มความสามารถ พร้อมทั้งมีการประเมินการเล่นของตนและผู้อื่น,พ 3.2 ม.1/5 ,ร่วมมือในการเล่นกีฬา และการทํางานเป็นทีมอย่างสนุกสนาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,5,พ 3.2 ม.1/3 ,ปฏิบัติตามกฎ กติกา และข้อตกลง ตามชนิดกีฬาที่เลือกเล่น,พ 3.2 ม.1/5 ,ร่วมมือในการเล่นกีฬา และการทํางานเป็นทีมอย่างสนุกสนาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,5,พ 3.2 ม.1/4 ,วางแผนการรุกและการป้องกันในการเล่นกีฬาที่เลือกและนําไปใช้ในการเล่นอย่างเป็นระบบ,พ 3.2 ม.1/5 ,ร่วมมือในการเล่นกีฬา และการทํางานเป็นทีมอย่างสนุกสนาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,5,พ 3.2 ม.1/6,วิเคราะห์ เปรียบเทียบ และยอมรับ ความแตกต่างระหว่างวิธีการเล่นกีฬาของตนเอง กับผู้อื่น,พ 3.2 ม.1/5 ,ร่วมมือในการเล่นกีฬา และการทํางานเป็นทีมอย่างสนุกสนาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,6,พ 4.1 ม.1/1 ,เลือกกินอาหารที่เหมาะสมกับวัย,พ 4.1 ม.1/3 ,ควบคุมน้ําหนักของตนเองให้อยู่ในเกณฑ์มาตรฐาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,6,พ 4.1 ม.1/2 ,วิเคราะห์ปัญหาที่เกิดจากภาวะโภชนาการที่มีผลกระทบต่อสุขภาพ,พ 4.1 ม.1/3 ,ควบคุมน้ําหนักของตนเองให้อยู่ในเกณฑ์มาตรฐาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,6,พ 4.1 ม.1/4 ,สร้างเสริมและปรับปรุงสมรรถภาพ ทางกายตามผลการทดสอบ,พ 4.1 ม.1/3 ,ควบคุมน้ําหนักของตนเองให้อยู่ในเกณฑ์มาตรฐาน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,7,-,-,พ 5.1 ม.1/1 ,แสดงวิธีปฐมพยาบาล และเคลื่อนย้ายผู้ป่วยอย่างปลอดภัย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,8,พ 5.1 ม.1/2 ,อธิบายลักษณะอาการของผู้ติด สารเสพติดและการป้องกันการติดสารเสพติด,พ 5.1 ม.1/4 ,แสดงวิธีการชักชวนผู้อื่น ให้ลด ละ เลิกสารเสพติด โดยใช้ทักษะต่าง ๆ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,8,พ 5.1 ม.1/3 ,อธิบายความสัมพันธ์ของการใช้สารเสพติดกับการเกิดโรคและอุบัติเหตุ,พ 5.1 ม.1/4 ,แสดงวิธีการชักชวนผู้อื่น ให้ลด ละ เลิกสารเสพติด โดยใช้ทักษะต่าง ๆ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,1,การเจริญเติบโตและพัฒนาการของมนุษย์,พ 1,พ 1.1,1.1 เข้าใจธรรมชาติของการเจริญเติบโตและพัฒนาการของมนุษย์,1,พ 1.1 ม.2/1 ,อธิบายการเปลี่ยนแปลงด้านร่างกาย จิตใจ อารมณ์ สังคม และสติปัญญาในวัยรุ่น,พ 1.1 ม.2/2 ,ระบุปัจจัยที่มีผลกระทบ ต่อการเจริญเติบโตและพัฒนาการ ด้านร่างกาย จิตใจ อารมณ์ สังคม และสติปัญญาในวัยรุ่น
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,2,พ 2.1 ม.2/1 ,วิเคราะห์ปัจจัยที่มีอิทธิพลต่อเจตคติ ในเรื่องเพศ,พ 2.1 ม.2/3 ,"อธิบายวิธีป้องกันตนเอง และหลีกเลี่ยงจากโรคติดต่อทางเพศสัมพันธ์ เอดส์ และการตั้งครรภ์
โดยไม่พึงประสงค์"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,2,พ 2.1 ม.2/2 ,วิเคราะห์ปัญหาและผลกระทบ ที่เกิดจากการมีเพศสัมพันธ์ในวัยเรียน,พ 2.1 ม.2/3 ,"อธิบายวิธีป้องกันตนเอง และหลีกเลี่ยงจากโรคติดต่อทางเพศสัมพันธ์ เอดส์ และการตั้งครรภ์
โดยไม่พึงประสงค์"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,2,พ 2.1 ม.2/4 ,อธิบายความสําคัญของความเสมอภาคทางเพศและวางตัวได้อย่างเหมาะสม,พ 2.1 ม.2/3 ,"อธิบายวิธีป้องกันตนเอง และหลีกเลี่ยงจากโรคติดต่อทางเพศสัมพันธ์ เอดส์ และการตั้งครรภ์
โดยไม่พึงประสงค์"
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.1,3.1 เข้าใจ มีทักษะในการเคลื่อนไหว กิจกรรมทางกาย การเล่นเกม และกีฬา,3,พ 3.1 ม.2/1 ,นําผลการปฏิบัติตนเกี่ยวกับทักษะกลไกและทักษะการเคลื่อนไหวในการเล่นกีฬาจากแหล่งข้อมูลที่หลากหลายมาสรุปเป็นวิธีที่เหมาะสมในบริบทของตนเอง,พ 3.1 ม.2/2,ล่นกีฬาไทยและกีฬาสากล ทั้งประเภทบุคคลและทีม อย่างละ 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,3,พ 3.1 ม.2/3 ,เปรียบเทียบประสิทธิภาพของ รูปแบบการเคลื่อนไหวที่ส่งผลต่อการเล่นกีฬา และกิจกรรมในชีวิตประจําวัน,พ 3.1 ม.2/2,ล่นกีฬาไทยและกีฬาสากล ทั้งประเภทบุคคลและทีม อย่างละ 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,3,พ 3.2 ม.2/1 ,อธิบายสาเหตุการเปลี่ยนแปลง ทางกาย จิตใจ อารมณ์ สังคม และสติปัญญา ที่เกิดจากการออกกําลังกายและเล่นกีฬาเป็นประจํา จนเป็นวิถีชีวิต,พ 3.1 ม.2/2,ล่นกีฬาไทยและกีฬาสากล ทั้งประเภทบุคคลและทีม อย่างละ 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,3,พ 3.2 ม.2/2 ,เลือกเข้าร่วมกิจกรรมการออกกําลังกาย เล่นกีฬาตามความถนัดและความสนใจ พร้อมทั้ง วิเคราะห์ความแตกต่างระหว่างบุคคล เพื่อเป็น แนวทางในการพัฒนาตนเอง,พ 3.1 ม.2/2,ล่นกีฬาไทยและกีฬาสากล ทั้งประเภทบุคคลและทีม อย่างละ 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,3,พ 3.2 ม.2/3 ,มีวินัย ปฏิบัติตามกฎ กติกา และข้อตกลงในการเล่นกีฬาที่เลือก,พ 3.1 ม.2/2,ล่นกีฬาไทยและกีฬาสากล ทั้งประเภทบุคคลและทีม อย่างละ 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,3,พ 3.2 ม.2/4 ,วางแผนการรุกและการป้องกันในการ เล่นกีฬาที่เลือกและนําไปใช้ ในการเล่นอย่าง เหมาะสมกับทีม,พ 3.1 ม.2/2,ล่นกีฬาไทยและกีฬาสากล ทั้งประเภทบุคคลและทีม อย่างละ 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,3,พ 3.2 ม.2/5 ,นําผลการปฏิบัติในการเล่นกีฬา มาสรุปเป็นวิธีที่เหมาะสมกับตนเองด้วยความมุ่งมั่น,พ 3.1 ม.2/2,ล่นกีฬาไทยและกีฬาสากล ทั้งประเภทบุคคลและทีม อย่างละ 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,4,-,-,พ 3.1 ม.2/4 ,ร่วมกิจกรรมนันทนาการ อย่างน้อย ๑ กิจกรรม และนําความรู้และ หลักการที่ได้ไปปรับใช้ในชีวิตประจําวัน อย่างเป็นระบบ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,5,พ 4.1 ม.2/2 ,วิเคราะห์ผลของการใช้เทคโนโลยี ที่มีต่อสุขภาพ,พ 4.1 ม.2/1 ,เลือกใช้บริการทาง สุขภาพอย่างมีเหตุผล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,5,พ 4.1 ม.2/3 ,วิเคราะห์ความเจริญก้าวหน้า ทางการแพทย์ที่มีผลต่อสุขภาพ,พ 4.1 ม.2/1 ,เลือกใช้บริการทาง สุขภาพอย่างมีเหตุผล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,6,พ 4.1 ม.2/4 ,วิเคราะห์ความสัมพันธ์ของภาวะสมดุล ระหว่างสุขภาพกายและสุขภาพจิต,พ 4.1 ม.2/6 ,เสนอแนะวิธีปฏิบัติตนเพื่อจัดการกับอารมณ์และความเครียด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,6,พ 4.1 ม.2/5, อธิบายลักษณะอาการเบื้องต้นของ ผู้มีปัญหาสุขภาพจิต,พ 4.1 ม.2/6 ,เสนอแนะวิธีปฏิบัติตนเพื่อจัดการกับอารมณ์และความเครียด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,6,พ 4.1 ม.2/7 ,พัฒนาสมรรถภาพทางกายตนเอง ให้เป็นไปตามเกณฑ์ที่กําหนด,พ 4.1 ม.2/6 ,เสนอแนะวิธีปฏิบัติตนเพื่อจัดการกับอารมณ์และความเครียด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,7,พ 5.1 ม.2/1 ,ระบุวิธีการ ปัจจัย และแหล่งที่ช่วยเหลือ ฟื้นฟูผู้ติดสารเสพติด,พ 5.1 ม.2/3 ,ใช้ทักษะชีวิตในการ ป้องกันตนเองและหลีกเลี่ยงสถานการณ์คับขันที่อาจนําไปสู่อันตราย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,7,พ 5.1 ม.2/2 ,อธิบายวิธีการหลีกเลี่ยงพฤติกรรมเสี่ยง และสถานการณ์เสี่ยง,พ 5.1 ม.2/3 ,ใช้ทักษะชีวิตในการ ป้องกันตนเองและหลีกเลี่ยงสถานการณ์คับขันที่อาจนําไปสู่อันตราย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,1,การเจริญเติบโตและพัฒนาการของมนุษย์,พ 1,พ 1.1,1.1 เข้าใจธรรมชาติของการเจริญเติบโตและพัฒนาการของมนุษย์,1,พ 1.1 ม.3/1 ,เปรียบเทียบการเปลี่ยนแปลง ทางด้านร่างกาย จิตใจ อารมณ์ สังคมและสติปัญญา แต่ละช่วงของชีวิต,พ 1.1 ม.3/3 ,วิเคราะห์สื่อโฆษณาที่มี อิทธิพลต่อการเจริญเติบโตและ พัฒนาการของวัยรุ่น
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,1,การเจริญเติบโตและพัฒนาการของมนุษย์,พ 1,พ 1.1,1.1 เข้าใจธรรมชาติของการเจริญเติบโตและพัฒนาการของมนุษย์,1,พ 1.1 ม.3/2 ,วิเคราะห์อิทธิพลและความคาดหวัง ของสังคมต่อการเปลี่ยนแปลงของวัยรุ่น,พ 1.1 ม.3/3 ,วิเคราะห์สื่อโฆษณาที่มี อิทธิพลต่อการเจริญเติบโตและ พัฒนาการของวัยรุ่น
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,2,พ 2.1 ม.3/1 ,อธิบายอนามัยแม่และเด็ก การวางแผนครอบครัวและวิธีการปฏิบัติตน ที่เหมาะสม,พ 2.1 ม.3/2 ,วิเคราะห์ปัจจัยที่มี ผลกระทบต่อการตั้งครรภ์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,3,-,-,พ 2.1 ม.3/3 ,วิเคราะห์สาเหตุ และ เสนอแนวทางป้องกัน แก้ไขความขัดแย้ง ในครอบครัว
