เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.2,4.1 เข้าใจความหมาย ความสำคัญของเวลาและยุคสมัยทางประวัติศาสตร์ สามารถใช้วิธีการ ทางประวัติศาสตร์มาวิเคราะห์เหตุการณ์ต่าง ๆ อย่างเป็นระบบ,8,ส 4.1 ป.6/1 ,อธิบายความสําคัญของวิธีการทางประวัติศาสตร์ ในการศึกษาเรื่องราวทางประวัติศาสตร์อย่างง่าย ๆ,* ส 4.1 ป.6/2 ,นําเสนอข้อมูล จากหลักฐานที่หลากหลายในการ ทําความเข้าใจเรื่องราวสําคัญ ในอดีต
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.3,4.3 เข้าใจความเป็นมาของชาติไทย วัฒนธรรม ภูมิปัญญาไทย มีความรัก ความภูมิใจ และธํารงความเป็นไทย,8,ส 4.3 ป.6/3 ,ยกตัวอย่างผลงานของบุคคล สําคัญด้านต่าง ๆ สมัยรัตนโกสินทร์,ส 4.3 ป.6/1 ,อธิบายพัฒนาการ ของไทยสมัยรัตนโกสินทร์โดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.3,4.3 เข้าใจความเป็นมาของชาติไทย วัฒนธรรม ภูมิปัญญาไทย มีความรัก ความภูมิใจ และธํารงความเป็นไทย,8,ส 4.3 ป.6/4 ,อธิบายภูมิปัญญาไทยที่สําคัญสมัยรัตนโกสินทร์ ที่น่าภาคภูมิใจ และควรค่าแก่การอนุรักษ์ไว้,ส 4.3 ป.6/2 ,อธิบายปัจจัยที่ส่งเสริมความเจริญรุ่งเรืองทาง เศรษฐกิจและการปกครองของไทย สมัยรัตนโกสินทร์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.1,5.1 เข้าใจลักษณะของโลกทางกายภาพ และความสัมพันธ์ของสรรพสิ่งซึ่งมีผลต่อกันและกัน ในระบบของธรรมชาติ ใช้แผนที่และเครื่องมือทางภูมิศาสตร์ ในการค้นหาวิเคราะห์ สรุป และใช้ข้อมูลภูมิสารสนเทศอย่างมีประสิทธิภาพ,9,ส 5.1 ป.6/1 ,สืบค้นและอธิบายข้อมูลลักษณะทางกายภาพ ของประเทศไทย ด้วยแผนที่ รูปถ่ายทางอากาศ และภาพจาก ดาวเทียม,ส 5.2 ป.6/1 ,วิเคราะห์ปฏิสัมพันธ์ระหว่างสิ่งแวดล้อมทางกายภาพ กับลักษณะกิจกรรมทางเศรษฐกิจ และสังคมในประเทศไทย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,9,ส 5.1 ป.6/2 ,อธิบายความสัมพันธ์ระหว่างลักษณะทางกายภาพ กับภัยพิบัติในประเทศไทย เพื่อเตรียมพร้อมรับมือภัยพิบัติ,ส 5.2 ป.6/1 ,วิเคราะห์ปฏิสัมพันธ์ระหว่างสิ่งแวดล้อมทางกายภาพ กับลักษณะกิจกรรมทางเศรษฐกิจ และสังคมในประเทศไทย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.2,5.2 เข้าใจปฏิสัมพันธ์ระหว่างมนุษย์กับสภาพแวดล้อมทางกายภาพที่ก่อให้เกิดการสร้างสรรค์ วัฒนธรรม มีจิตสํานึกและมีส่วนร่วมในการอนุรักษ์ทรัพยากรธรรมชาติและสิ่งแวดล้อม เพื่อการพัฒนาที่ยั่งยืน,10,ส 5.2 ป.6/2,วิเคราะห์การเปลี่ยนแปลงทางกายภาพของ ประเทศไทยในอดีตกับปัจจุบัน และผลที่เกิดขึ้นจากการเปลี่ยนแปลง,ส 5.2 ป.6/3 ,นําเสนอตัวอย่าง ที่สะท้อนให้เห็นผลจากการรักษา และทําลายทรัพยากร และ สิ่งแวดล้อม และเสนอแนวทาง ในการจัดการที่ยั่งยืนในประเทศไทย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ม.1/1 ,อธิบายการเผยแผ่พระพุทธศาสนา หรือศาสนา ที่ตนนับถือสู่ประเทศไทย,ส 1.1 ม.1/5 ,อธิบายพุทธคุณและ ข้อธรรมสําคัญในกรอบอริยสัจ 4 หรือหลักธรรมของศาสนาที่ตนนับถือ ตามที่กําหนด เห็นคุณค่าและนําไป พัฒนาแก้ปัญหาของตนเองและ ครอบครัว
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ม.1/2,วิเคราะห์ความสําคัญของพระพุทธศาสนาหรือ ศาสนาที่ตนนับถือ ที่มีต่อสภาพแวดล้อมในสังคมไทย รวมทั้ง การพัฒนาตนและครอบครัว,ส 1.1 ม.1/8 ,วิเคราะห์และปฏิบัติตน ตามหลักธรรมทางศาสนาที่ตนนับถือ ในการดํารงชีวิตแบบพอเพียง และดูแลรักษาสิ่งแวดล้อม เพื่อการอยู่ร่วมกันได้อย่างสันติสุข
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ม.1/3 ,วิเคราะห์พุทธประวัติตั้งแต่ประสูติจนถึง บําเพ็ญทุกรกิริยาหรือประวัติศาสดาที่ตนนับถือตามที่กําหนด,ส 1.1 ม.1/10 ,ปฏิบัติตนต่อ ศาสนิกชนอื่นในสถานการณ์ต่าง ๆ ได้อย่างเหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ม.1/4,วิเคราะห์และประพฤติตนตามแบบอย่าง การดําเนินชีวิตและข้อคิดจากประวัติสาวก ชาดก เรื่องเล่า และศาสนิกชนตัวอย่างตามที่กําหนด,ส 1.1 ม.1/10 ,ปฏิบัติตนต่อ ศาสนิกชนอื่นในสถานการณ์ต่าง ๆ ได้อย่างเหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ม.1/6,เห็นคุณค่าของการพัฒนาจิตเพื่อการเรียนรู้ และการดําเนินชีวิต ด้วยวิธีคิดแบบโยนิโสมนสิการ คือวิธีคิด แบบคุณค่าแท้ – คุณค่าเทียม และวิธีคิดแบบคุณ – โทษ และ ทางออกหรือการพัฒนาจิตตามแนวทางของศาสนาที่ตนนับถือ,ส 1.1 ม.1/10 ,ปฏิบัติตนต่อ ศาสนิกชนอื่นในสถานการณ์ต่าง ๆ ได้อย่างเหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ม.1/7 ,สวดมนต์ แผ่เมตตา บริหารจิตและเจริญปัญญา ด้วยอานาปานสติหรือตามแนวทางของศาสนาที่ตนนับถือ ตามที่กําหนด,ส 1.1 ม.1/10 ,ปฏิบัติตนต่อ ศาสนิกชนอื่นในสถานการณ์ต่าง ๆ ได้อย่างเหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ม.1/9 ,วิเคราะห์เหตุผล ความจําเป็นที่ทุกคนต้องศึกษาเรียนรู้ศาสนาอื่น ๆ,ส 1.1 ม.1/10 ,ปฏิบัติตนต่อ ศาสนิกชนอื่นในสถานการณ์ต่าง ๆ ได้อย่างเหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.1,1.1 รู้และเข้าใจประวัติ ความสำคัญ ศาสดา หลักธรรมของพระพุทธศาสนาหรือศาสนาที่ตนนับถือ และศาสนาอื่น มีศรัทธาที่ถูกต้อง ยึดมั่น และปฏิบัติตามหลักธรรม เพื่ออยู่ร่วมกันอย่างสันติสุข,1,ส 1.1 ม.1/11 ,วิเคราะห์การกระทําของบุคคลที่เป็นแบบอย่างด้านศาสนสัมพันธ์ และนําเสนอแนวทางการปฏิบัติของตนเอง,ส 1.1 ม.1/10 ,ปฏิบัติตนต่อ ศาสนิกชนอื่นในสถานการณ์ต่าง ๆ ได้อย่างเหมาะสม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.2,1.2 เข้าใจ ตระหนักและปฏิบัติตนเป็นศากชนที่ดี และธํารงรักษาพระพุทธศาสนาหรือศาสนา ที่ตนนับ,2,ส 1.2 ม.1/1 ,บําเพ็ญประโยชน์ต่อศาสนสถานของศาสนา ที่ตนนับถือ,ส 1.2 ม.1/3 ,ปฏิบัติตน อย่างเหมาะสมต่อบุคคลต่างๆ ตามหลักศาสนาที่ตนนับถือ ตามที่กําหนด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.2,1.2 เข้าใจ ตระหนักและปฏิบัติตนเป็นศากชนที่ดี และธํารงรักษาพระพุทธศาสนาหรือศาสนา ที่ตนนับ,2,ส 1.2 ม.1/2 ,อธิบายจริยวัตรของสาวกเพื่อเป็นแบบอย่าง ในการประพฤติปฏิบัติ และปฏิบัติตนอย่างเหมาะสมต่อสาวก ของศาสนาที่ตนนับถือ,ส 1.2 ม.1/4 ,จัดพิธีกรรม และ ปฏิบัติตนในศาสนพิธี พิธีกรรม ได้ถูกต้อง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,1,ศาสนา ศีลธรรม จริยธรรม,ส 1,ส 1.2,1.2 เข้าใจ ตระหนักและปฏิบัติตนเป็นศากชนที่ดี และธํารงรักษาพระพุทธศาสนาหรือศาสนา ที่ตนนับ,2,ส 1.2 ม.1/5 ,อธิบายประวัติ ความสําคัญ และปฏิบัติตน ในวันสําคัญทางศาสนาที่ตนนับถือ ตามที่กําหนดได้ถูกต้อง,ส 1.2 ม.1/4 ,จัดพิธีกรรม และ ปฏิบัติตนในศาสนพิธี พิธีกรรม ได้ถูกต้อง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.1,2.1 เข้าใจและปฏิบัติตนตามหน้าที่ของการเป็นพลเมืองดี มีค่านิยมที่ดีงาม และธํารงรักษา ประเพณีและวัฒนธรรมไทย ดำรงชีวิตอยู่ร่วมกันในสังคมไทย และสังคมโลกอย่างสันติสุข,3,ส 2.1 ม.1/1 ,ปฏิบัติตามกฎหมายในการคุ้มครองสิทธิ ของบุคคล,ส 2.1 ม.1/3,อภิปรายเกี่ยวกับ คุณค่าทางวัฒนธรรมที่เป็นปัจจัย ในการสร้างความสัมพันธ์ที่ดีหรือ อาจนําไปสู่ความเข้าใจผิดต่อกัน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.1,2.1 เข้าใจและปฏิบัติตนตามหน้าที่ของการเป็นพลเมืองดี มีค่านิยมที่ดีงาม และธํารงรักษา ประเพณีและวัฒนธรรมไทย ดำรงชีวิตอยู่ร่วมกันในสังคมไทย และสังคมโลกอย่างสันติสุข,3,ส 2.1 ม.1/2 ,ระบุความสามารถของตนเองในการทําประโยชน์ ต่อสังคมและประเทศชาติ,ส 2.1 ม.1/4 ,แสดงออกถึง การเคารพในสิทธิเสรีภาพของ ตนเองและผู้อื่น
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.2,2.2 เข้าใจระบบการเมืองการปกครองในสังคมปัจจุบัน ยึดมั่น ศรัทธา และธํารงรักษาไว้ซึ่ง การปกครองระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข,4,ส 2.2 ม.1/1 ,อธิบายหลักการ เจตนารมณ์ โครงสร้าง และ สาระสําคัญของรัฐธรรมนูญแห่งราชอาณาจักรไทยฉบับปัจจุบัน โดยสังเขป,ส 2.2 ม.1/3 ,ปฏิบัติตนตาม บทบัญญัติของรัฐธรรมนูญ แห่งราชอาณาจักรไทยฉบับปัจจุบันที่เกี่ยวข้องกับตนเอง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,2,หน้าที่พลเมือง วัฒนธรรม และการดําเนินชีวิตในสังคม,ส 2,ส 2.2,2.2 เข้าใจระบบการเมืองการปกครองในสังคมปัจจุบัน ยึดมั่น ศรัทธา และธํารงรักษาไว้ซึ่ง การปกครองระบอบประชาธิปไตยอันมีพระมหากษัตริย์ทรงเป็นประมุข,4,ส 2.2 ม.1/2 ,วิเคราะห์บทบาทการถ่วงดุลของอํานาจอธิปไตยในรัฐธรรมนูญแห่งราชอาณาจักรไทยฉบับปัจจุบัน,ส 2.2 ม.1/3 ,ปฏิบัติตนตาม บทบัญญัติของรัฐธรรมนูญ แห่งราชอาณาจักรไทยฉบับปัจจุบันที่เกี่ยวข้องกับตนเอง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.1,3.1 เข้าใจและสามารถบริหารจัดการทรัพยากรในการผลิตและการบริโภค การใช้ทรัพยากร ที่มีอยู่จํากัดได้อย่างมีประสิทธิภาพและคุ้มค่า รวมทั้งเข้าใจหลักการของเศรษฐกิจพอเพียง เพื่อการดำรงชีวิตอย่างมีดุลยภาพ,5,ส 3.1 ม.1/1 ,อธิบายความหมายและความสําคัญ ของเศรษฐศาสตร์,ส 3.1 ม.1/2 ,วิเคราะห์ค่านิยม และพฤติกรรมการบริโภคของ คนในสังคมซึ่งส่งผลต่อเศรษฐกิจ ของชุมชนและประเทศ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.2,3.2 เข้าใจระบบและสถาบันทางเศรษฐกิจต่าง ๆ ความสัมพันธ์ทางเศรษฐกิจและความจําเป็น ของการร่วมมือกันทางเศรษฐกิจในสังคมโลก,5,ส 3.2 ม.1/3 ,ระบุปัจจัยที่มีอิทธิพลต่อการกําหนดอุปสงค์ และอุปทาน,ส 3.1 ม.1/2 ,วิเคราะห์ค่านิยม และพฤติกรรมการบริโภคของ คนในสังคมซึ่งส่งผลต่อเศรษฐกิจ ของชุมชนและประเทศ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.1,3.1 เข้าใจและสามารถบริหารจัดการทรัพยากรในการผลิตและการบริโภค การใช้ทรัพยากร ที่มีอยู่จํากัดได้อย่างมีประสิทธิภาพและคุ้มค่า รวมทั้งเข้าใจหลักการของเศรษฐกิจพอเพียง เพื่อการดำรงชีวิตอย่างมีดุลยภาพ,6,ส 3.2 ม.1/2 ,ยกตัวอย่างที่สะท้อนให้เห็นการพึ่งพาอาศัยกัน และการแข่งขันกันทางเศรษฐกิจในประเทศ,ส 3.1 ม.1/3, อธิบายความเป็นมาหลักการและความสําคัญของ ปรัชญาของเศรษฐกิจพอเพียง ต่อสังคมไทย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.2,3.2 เข้าใจระบบและสถาบันทางเศรษฐกิจต่าง ๆ ความสัมพันธ์ทางเศรษฐกิจและความจําเป็น ของการร่วมมือกันทางเศรษฐกิจในสังคมโลก,6,ส 3.2 ม.1/2 ,ยกตัวอย่างที่สะท้อนให้เห็นการพึ่งพาอาศัยกัน และการแข่งขันกันทางเศรษฐกิจในประเทศ,ส 3.1 ม.1/3, อธิบายความเป็นมาหลักการและความสําคัญของ ปรัชญาของเศรษฐกิจพอเพียง ต่อสังคมไทย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.2,3.2 เข้าใจระบบและสถาบันทางเศรษฐกิจต่าง ๆ ความสัมพันธ์ทางเศรษฐกิจและความจําเป็น ของการร่วมมือกันทางเศรษฐกิจในสังคมโลก,7,-,-,ส 3.2 ม.1/1 ,วิเคราะห์บทบาท หน้าที่และความแตกต่างของ สถาบันการเงินแต่ละประเภท และธนาคารกลาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,3,เศรษฐศาสตร์,ส 3,ส 3.2,3.2 เข้าใจระบบและสถาบันทางเศรษฐกิจต่าง ๆ ความสัมพันธ์ทางเศรษฐกิจและความจําเป็น ของการร่วมมือกันทางเศรษฐกิจในสังคมโลก,8,-,-,ส 3.2 ม.1/4 ,อภิปรายผลของการมีกฎหมายเกี่ยวกับทรัพย์สิน ทางปัญญา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.1,4.1 เข้าใจความหมาย ความสำคัญของเวลาและยุคสมัยทางประวัติศาสตร์ สามารถใช้วิธีการ ทางประวัติศาสตร์มาวิเคราะห์เหตุการณ์ต่าง ๆ อย่างเป็นระบบ,9,ส 4.1 ม.1/1,วิเคราะห์ความสําคัญของเวลาในการศึกษา ประวัติศาสตร์,* ส 4.1 ม.1/3 ,นําวิธีการ ทางประวัติศาสตร์มาใช้ศึกษา เหตุการณ์ทางประวัติศาสตร์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.2,4.2 เข้าใจพัฒนาการของมนุษยชาติจากอดีตจนถึงปัจจุบันในด้านความสัมพันธ์และ การเปลี่ยนแปลงของเหตุการณ์อย่างต่อเนื่อง ตระหนักถึงความสำคัญ และสามารถวิเคราะห์ ผลกระทบที่เกิดขึ้น,9,ส 4.1 ม.1/2 ,เทียบศักราชตามระบบต่าง ๆ ที่ใช้ศึกษา ประวัติศาสตร์,ส 4.2 ม.1/1 ,อธิบายพัฒนาการ ทางสังคม เศรษฐกิจและการเมือง ของประเทศต่าง ๆ ในภูมิภาคเอเชีย ตะวันออกเฉียงใต้
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.2,4.2 เข้าใจพัฒนาการของมนุษยชาติจากอดีตจนถึงปัจจุบันในด้านความสัมพันธ์และ การเปลี่ยนแปลงของเหตุการณ์อย่างต่อเนื่อง ตระหนักถึงความสำคัญ และสามารถวิเคราะห์ ผลกระทบที่เกิดขึ้น,9,ส 4.2 ม.1/2 ,ระบุความสําคัญของแหล่งอารยธรรม ในภูมิภาคเอเชียตะวันออกเฉียงใต้,ส 4.2 ม.1/1 ,อธิบายพัฒนาการ ทางสังคม เศรษฐกิจและการเมือง ของประเทศต่าง ๆ ในภูมิภาคเอเชีย ตะวันออกเฉียงใต้
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.1,4.1 เข้าใจความหมาย ความสำคัญของเวลาและยุคสมัยทางประวัติศาสตร์ สามารถใช้วิธีการ ทางประวัติศาสตร์มาวิเคราะห์เหตุการณ์ต่าง ๆ อย่างเป็นระบบ,10,ส 4.1 ม.1/1 ,วิเคราะห์ความสําคัญของเวลาในการศึกษาประวัติศาสตร์,* ส 4.1 ม.1/3 ,นําวิธีการ ทางประวัติศาสตร์มาใช้ศึกษา เหตุการณ์ทางประวัติศาสตร์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.3,4.3 เข้าใจความเป็นมาของชาติไทย วัฒนธรรม ภูมิปัญญาไทย มีความรัก ความภูมิใจ และธํารงความเป็นไทย,10,ส 4.1 ม.1/2 ,เทียบศักราชตามระบบต่าง ๆ ที่ใช้ศึกษา ประวัติศาสตร์,ส 4.3 ม.1/1 ,อธิบายเรื่องราว ทางประวัติศาสตร์ สมัยก่อนสุโขทัย ในดินแดนไทยโดยสังเขป
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.1,4.1 เข้าใจความหมาย ความสำคัญของเวลาและยุคสมัยทางประวัติศาสตร์ สามารถใช้วิธีการ ทางประวัติศาสตร์มาวิเคราะห์เหตุการณ์ต่าง ๆ อย่างเป็นระบบ,11,ส 4.1 ม.1/1,วิเคราะห์ความสําคัญของเวลาในการศึกษาประวัติศาสตร์,* ส 4.1 ม.1/3 ,นําวิธีการ ทางประวัติศาสตร์มาใช้ศึกษา เหตุการณ์ทางประวัติศาสตร์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.3,4.3 เข้าใจความเป็นมาของชาติไทย วัฒนธรรม ภูมิปัญญาไทย มีความรัก ความภูมิใจ และธํารงความเป็นไทย,11,ส 4.1 ม.1/2 ,เทียบศักราชตามระบบต่าง ๆ ที่ใช้ศึกษา ประวัติศาสตร์,ส 4.3 ม.1/2 ,วิเคราะห์พัฒนาการ ของอาณาจักรสุโขทัยในด้านต่าง ๆ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,4,ประวัติศาสตร์,ส 4,ส 4.3,4.3 เข้าใจความเป็นมาของชาติไทย วัฒนธรรม ภูมิปัญญาไทย มีความรัก ความภูมิใจ และธํารงความเป็นไทย,11,ส 4.3 ม.1/3,วิเคราะห์อิทธิพลของวัฒนธรรม และ ภูมิปัญญาไทยสมัยสุโขทัยและสังคมไทยในปัจจุบัน,ส 4.3 ม.1/2 ,วิเคราะห์พัฒนาการ ของอาณาจักรสุโขทัยในด้านต่าง ๆ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สังคมศึกษา ศาสนาและวัฒนธรรม,5,ภูมิศาสตร์,ส 5,ส 5.1,5.1 เข้าใจลักษณะของโลกทางกายภาพ และความสัมพันธ์ของสรรพสิ่งซึ่งมีผลต่อกันและกัน ในระบบของธรรมชาติ ใช้แผนที่และเครื่องมือทางภูมิศาสตร์ ในการค้นหาวิเคราะห์ สรุป และใช้ข้อมูลภูมิสารสนเทศอย่างมีประสิทธิภาพ,12,ส 5.1 ม.1/1 ,วิเคราะห์ลักษณะทางกายภาพของทวีปเอเชีย ทวีปออสเตรเลีย และโอเชียเนีย โดยใช้เครื่องมือ ทางภูมิศาสตร์สืบค้นข้อมูล,ส 5.2 ม.1/2 ,วิเคราะห์ปัจจัย ทางกายภาพและปัจจัยทางสังคม ที่ส่งผลต่อทําเลที่ตั้งของกิจกรรม ทางเศรษฐกิจและสังคม ในทวีปเอเชีย ทวีปออสเตรเลีย และโอเชียเนีย
